    Hinst Name                                                                                                           Module Name                                  Inst Count           Total Area
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_60                                   register_row_4_3                                     32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_61                                   register_row_3_3                                     32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_62                                   register_row_2_3                                     32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_63                                   register_row_1_3                                     32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_7                                    register_row_57_3                                    32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_8                                    register_row_56_3                                    32               35.144
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_9                                    register_row_55_3                                    32               35.144
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_0                                                          shadowReg_AGU_0_3                                   209              134.784
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                          shadowReg_AGU_5_3                                   209              134.784
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                        shadowReg_AGU_4_3                                   197              129.992
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                          shadowReg_AGU_3_3                                   208              135.583
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                          shadowReg_AGU_2_3                                   208              136.581
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                        shadowReg_AGU_1_3                                   197              129.925
    Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen                                                                    sequencer_3                                       13144             7891.487
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                           RaccuAndLoop_3                                     1729              937.431
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                               autoloop_3                                          920              516.306
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                                 priorityMux_2_1_4_4_4_1_3                             5                2.330
        Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                        priorityMux_2_0_4_2_4_1_3                             3                1.265
         Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X                 priorityComponent_2_1_3                               3                1.265
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                                 priorityMux_2_1_4_4_4_0_3                             5                2.330
        Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                        priorityMux_2_0_4_2_4_0_3                             3                1.265
         Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X                 priorityComponent_2_0_3                               3                1.265
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                               autoloop_DW01_add_1_DW01_add_46_3                     8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                               autoloop_DW01_add_0_DW01_add_45_3                     8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                               autoloop_DW01_add_3_DW01_add_48_3                     8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                                  autoloop_DW01_add_2_DW01_add_47_3                     8               10.317
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                               RaccuRF_3                                           479              310.103
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                                  RACCU_3                                             245               93.850
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                         RACCU_DW01_add_0_DW01_add_44_3                        8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                         RACCU_DW01_sub_0_DW01_sub_10_3                       10               10.583
    Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/shadowReg                                                                  shadowReg_3                                         393              256.056
   Silago_top_inst_4_0/SILEGO_cell/config_swb                                                                            cell_config_swb_3                                   200              194.355
   Silago_top_inst_4_0/SILEGO_cell/swb                                                                                   switchbox_16_5_3                                   2722             1294.060
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_0                                                                  InputMux_16_5_0_3                                   208               94.382
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_1                                                                  InputMux_16_5_11_3                                  203               93.517
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_2                                                                  InputMux_16_5_10_3                                  203              150.492
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_3                                                                  InputMux_16_5_9_3                                   199               97.244
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_4                                                                  InputMux_16_5_8_3                                   202               93.450
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_5                                                                  InputMux_16_5_7_3                                   205               93.783
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_0                                                                  InputMux_16_5_6_3                                   212               95.647
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_1                                                                  InputMux_16_5_5_3                                   216               96.113
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_2                                                                  InputMux_16_5_4_3                                   214               96.645
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_3                                                                  InputMux_16_5_3_3                                   220               99.041
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_4                                                                  InputMux_16_5_2_3                                   226               99.374
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_5                                                                  InputMux_16_5_1_3                                   218               96.978
  Silago_top_inst_4_0/u_addres_assign                                                                                    addr_assign_3                                        26               18.038
  Silago_top_inst_4_0/u_bus_selector                                                                                     bus_selector_0                                      314               60.303
  Silago_top_inst_4_0/u_data_selector                                                                                    data_selector_0                                    1082              217.518
 Silago_top_inst_5_0                                                                                                     Silago_top                                        38948            23264.384
  Silago_top_inst_5_0/SILEGO_cell                                                                                        silego_3                                          37016            22412.216
   Silago_top_inst_5_0/SILEGO_cell/MTRF_cell                                                                             MTRF_cell_3                                       33608            20671.273
    Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen                                                                    DPU_3                                              8513             5548.042
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                          NACU_0_0_1_3                                       4380             3293.921
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                         twos_compl_16_1_3                                    54               27.090
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                               Maxmin_Unit_16_0_3                                   99               43.863
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r378                                         Maxmin_Unit_16_0_DW01_cmp6_0_DW01_cmp6_31_3          58               20.035
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                           adder_nbits_32_2_0_3                                 63               71.419
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                                  adder_nbits_32_2_0_DW01_add_3_DW01_add_26_3           9               12.247
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                                  adder_nbits_32_2_0_DW01_add_2_DW01_add_25_3           8               12.780
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                                  adder_nbits_32_2_0_DW01_add_1_DW01_add_24_3           8               12.780
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                                  adder_nbits_32_2_0_DW01_add_0_DW01_add_23_3          30               26.824
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                                      conf_mul_Beh_16_2_0_3                              1105              710.794
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_0_3                                282              163.871
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_0_DW01_add_0_DW01_add_30_3          13               18.304
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_0_DW_mult_tc_4_3                    55               36.541
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_0_DW_mult_tc_5_3                    38               21.965
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_0_DW_mult_tc_6_3                    38               21.965
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_0_DW_mult_tc_7_3                    38               22.231
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_0_3                                341              211.128
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_0_DW01_add_0_DW01_add_33_3          25               24.561
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_0_DW_mult_tc_4_3                    52               40.934
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_0_DW_mult_tc_5_3                    46               28.488
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_0_DW_mult_tc_6_3                    46               29.087
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_0_DW_mult_tc_7_3                    55               36.541
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_0_DW01_add_2_DW01_add_29_3         19               27.955
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_0_DW01_add_0_DW01_add_27_3         26               37.939
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_0_DW_mult_tc_2_3                  138              102.303
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_0_DW_mult_tc_3_3                  138              102.369
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider                                               divider_pipe_3                                     1828             1944.684
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division                                     divider_pipe_DW_div_pipe_0_3                       1709             1906.145
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV                              divider_pipe_DW_div_0_3                            1709             1906.145
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs               divider_pipe_DW01_absval_0_DW01_absval_2_3          105               46.592
          Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs/NEG          divider_pipe_DW01_inc_0_DW01_inc_33_3                51               29.752
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_2_0           divider_pipe_DW01_add_26_3                           31               48.256
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_1           divider_pipe_DW01_add_25_3                           30               47.923
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_10          divider_pipe_DW01_add_16_3                           21               33.546
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_11          divider_pipe_DW01_add_15_3                           20               31.949
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_12          divider_pipe_DW01_add_14_3                           19               30.351
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_13          divider_pipe_DW01_add_13_3                           18               28.754
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_14          divider_pipe_DW01_add_12_3                           17               27.156
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_15          divider_pipe_DW01_add_11_3                           16               25.559
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_16          divider_pipe_DW01_add_10_3                           15               23.962
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_17          divider_pipe_DW01_add_9_3                            15               24.161
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_18          divider_pipe_DW01_add_8_3                            13               20.767
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_19          divider_pipe_DW01_add_7_3                            23               26.624
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_2           divider_pipe_DW01_add_24_3                           29               46.326
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_20          divider_pipe_DW01_add_6_3                            12               17.772
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_21          divider_pipe_DW01_add_5_3                            13               17.772
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_22          divider_pipe_DW01_add_4_3                            11               17.039
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_23          divider_pipe_DW01_add_3_3                             9               13.245
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_24          divider_pipe_DW01_add_2_3                             8               12.047
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_25          divider_pipe_DW01_add_1_3                             6                9.585
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_26          divider_pipe_DW01_add_0_3                             5                7.987
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_3           divider_pipe_DW01_add_23_3                           28               44.728
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_4           divider_pipe_DW01_add_22_3                           28               44.928
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_5           divider_pipe_DW01_add_21_3                           26               41.533
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_6           divider_pipe_DW01_add_20_3                           25               39.936
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_7           divider_pipe_DW01_add_19_3                           24               38.339
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_8           divider_pipe_DW01_add_18_3                           23               36.741
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_9           divider_pipe_DW01_add_17_3                           23               36.941
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_QInc                  divider_pipe_DW_inc_0_3                              98              151.557
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_RInc                  divider_pipe_DW_inc_1_3                               0                0.000
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                                            Saturation_Unit_0_3                                  66               21.632
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                                Squash_Unit_16_11_3                                 229               87.393
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                                 Q_format_n_to_one_16_11_11_3                          0                0.000
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                                  offset_gen_16_11_3                                   63               24.893
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                                          NACU_0_0_0_3                                       1884             1070.817
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                                               Maxmin_Unit_16_1_3                                   99               43.863
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r378                                         Maxmin_Unit_16_1_DW01_cmp6_0_DW01_cmp6_30_3          58               20.035
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder                                           adder_nbits_32_2_1_3                                 41               56.842
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_0                                  adder_nbits_32_2_1_DW01_add_3_DW01_add_13_3           9               12.247
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_1                                  adder_nbits_32_2_1_DW01_add_2_DW01_add_12_3           8               12.780
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                                  adder_nbits_32_2_1_DW01_add_1_DW01_add_11_3           8               12.780
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                                  adder_nbits_32_2_1_DW01_add_0_DW01_add_10_3           8               12.780
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                                      conf_mul_Beh_16_2_1_3                              1075              685.169
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_1_3                                282              163.871
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_1_DW01_add_0_DW01_add_17_3          13               18.304
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_1_DW_mult_tc_4_3                    55               36.541
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_1_DW_mult_tc_5_3                    38               21.965
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_1_DW_mult_tc_6_3                    38               21.965
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_1_DW_mult_tc_7_3                    38               22.231
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_1_3                                332              200.279
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_1_DW01_add_0_DW01_add_20_3          15               21.499
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_1_DW_mult_tc_4_3                    55               36.541
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_1_DW_mult_tc_5_3                    46               28.355
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_1_DW_mult_tc_6_3                    46               28.355
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_1_DW_mult_tc_7_3                    55               36.541
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_1_DW01_add_2_DW01_add_16_3         19               27.889
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_1_DW01_add_0_DW01_add_14_3         25               37.473
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_1_DW_mult_tc_2_3                  138              101.304
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_1_DW_mult_tc_3_3                  138              101.304
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_saturation                                            Saturation_Unit_1_3                                  67               21.765
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg                                                        twos_compl_16_0_3                                    48               24.760
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg                                                        twos_compl_16_3_3                                    45               24.095
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg                                                        twos_compl_16_4_3                                    46               18.038
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg                                                        twos_compl_16_2_3                                    46               18.038
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_0                                              Sat_n_round_0_3                                     111               40.202
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_1                                              Sat_n_round_1_3                                     112               38.538
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler                                                          scaler_3                                            798              559.703
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_201                                                scaler_DW_mult_tc_8_3                               129               96.312
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_254                                                scaler_DW_mult_tc_9_3                               129               96.312
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r453                                                    scaler_DW_mult_tc_5_3                               176              136.182
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r454                                                    scaler_DW_mult_tc_6_3                                65               45.460
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r455                                                    scaler_DW_mult_tc_7_3                               144               99.707
    Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top                                                                    register_file_top_3                               11004             6781.066
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate                                              AGU_2_3                                             555              337.592
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_194                                     AGU_2_DW01_add_1_DW01_add_5_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_207                                     AGU_2_DW01_add_0_DW01_add_4_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/sub_209                                     AGU_2_DW01_sub_0_DW01_sub_2_3                        13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate                                              AGU_1_3                                             556              337.925
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_194                                     AGU_1_DW01_add_1_DW01_add_3_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_207                                     AGU_1_DW01_add_0_DW01_add_2_3                         7                8.719
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/sub_209                                     AGU_1_DW01_sub_0_DW01_sub_1_3                        13                9.518
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_Dimarch_instantiate                                        AGU_RFblock_1_3                                     420              249.733
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate                                              AGU_0_3                                             554              335.529
