    Hinst Name                                                                                                           Module Name                                      Inst Count           Total Area
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_28_DW01_add_2_DW01_add_621             20               28.088
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_28_DW01_add_4                          98               43.796
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_28_DW_mult_tc_0_DW_mult_tc_294        132              100.705
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_28_DW_mult_tc_1_DW_mult_tc_295        131              100.639
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider                                               divider_pipe_14                                        6070             3139.036
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division                                     divider_pipe_14_DW_div_pipe_0_DW_div_pipe_13           5939             3105.024
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV                              divider_pipe_14_DW_div_1                               5868             2994.867
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs               divider_pipe_14_DW01_absval_1                           201              134.451
          Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs/NEG          divider_pipe_14_DW01_inc_1                              117               60.037
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_2_0           divider_pipe_14_DW01_add_53                             138               44.995
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_1           divider_pipe_14_DW01_add_52                             275               92.518
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_10          divider_pipe_14_DW01_add_43                             205               99.241
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_11          divider_pipe_14_DW01_add_42                             184               83.732
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_12          divider_pipe_14_DW01_add_41                             180               86.595
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_13          divider_pipe_14_DW01_add_40                             167               83.133
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_14          divider_pipe_14_DW01_add_39                             156               84.731
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_15          divider_pipe_14_DW01_add_38                             149               80.205
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_16          divider_pipe_14_DW01_add_37                             151               75.612
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_17          divider_pipe_14_DW01_add_36                             139               60.436
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_18          divider_pipe_14_DW01_add_35                             121               60.570
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_19          divider_pipe_14_DW01_add_34                             113               57.974
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_2           divider_pipe_14_DW01_add_51                             265               88.991
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_20          divider_pipe_14_DW01_add_33                             103               50.719
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_21          divider_pipe_14_DW01_add_32                              91               46.392
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_22          divider_pipe_14_DW01_add_31                              77               41.201
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_23          divider_pipe_14_DW01_add_30                              72               33.213
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_24          divider_pipe_14_DW01_add_29                              65               35.743
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_25          divider_pipe_14_DW01_add_28                              51               24.827
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_26          divider_pipe_14_DW01_add_27                              41               22.431
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_3           divider_pipe_14_DW01_add_50                             251               86.195
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_4           divider_pipe_14_DW01_add_49                             242               83.133
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_5           divider_pipe_14_DW01_add_48                             230               76.744
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_6           divider_pipe_14_DW01_add_47                             220               73.283
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_7           divider_pipe_14_DW01_add_46                             206               69.821
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_8           divider_pipe_14_DW01_add_45                             198               66.893
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_9           divider_pipe_14_DW01_add_44                             191               64.031
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_QInc                  divider_pipe_14_DW_inc_2                                130               66.360
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_RInc                  divider_pipe_14_DW_inc_3                                  0                0.000
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                                            Saturation_Unit_28                                       68               24.361
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                                Squash_Unit_16_11_14                                    260               91.986
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                                 Q_format_n_to_one_16_11_11_14                             0                0.000
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                                  offset_gen_16_11_14                                      61               24.627
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                                          NACU_0_0_0_14                                          1932             1125.663
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                                               Maxmin_Unit_16_27                                       117               43.863
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r370                                         Maxmin_Unit_16_27_DW01_cmp6_0_DW01_cmp6_26               58               20.035
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder                                           adder_nbits_32_2_27                                      44               57.242
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_0                                  adder_nbits_32_2_27_DW01_add_3_DW01_add_468               9               12.247
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_1                                  adder_nbits_32_2_27_DW01_add_2_DW01_add_467              11               13.179
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                                  adder_nbits_32_2_27_DW01_add_1_DW01_add_466               8               12.780
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                                  adder_nbits_32_2_27_DW01_add_0_DW01_add_465               8               12.780
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                                      conf_mul_Beh_16_2_27                                   1042              694.021
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_27                                     270              166.533
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_284                    conf_mul_Beh_8_1_27_DW01_add_2_DW01_add_583              11               15.109
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_27_DW01_add_0_DW01_add_471              13               18.304
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_27_DW_mult_tc_1_DW_mult_tc_155          52               35.077
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_27_DW_mult_tc_2_DW_mult_tc_156          43               24.228
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_27_DW_mult_tc_3_DW_mult_tc_157          43               24.228
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_27_DW_mult_tc_0_DW_mult_tc_85           36               21.299
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_27                                     317              203.607
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_284                    conf_mul_Beh_9_1_27_DW01_add_2_DW01_add_599              12               16.707
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_27_DW01_add_0_DW01_add_473              15               21.499
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_27_DW_mult_tc_0_DW_mult_tc_153          50               34.811
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_27_DW_mult_tc_2_DW_mult_tc_218          54               31.416
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_27_DW_mult_tc_3_DW_mult_tc_219          54               31.416
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_27_DW_mult_tc_1_DW_mult_tc_154          53               35.210
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_27_DW01_add_2_DW01_add_567             19               27.889
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_27_DW01_add_0_DW01_add_469             25               37.473
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_27_DW_mult_tc_0_DW_mult_tc_106        132              100.705
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_27_DW_mult_tc_1_DW_mult_tc_107        132              100.705
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_saturation                                            Saturation_Unit_27                                       69               22.431
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg                                                        twos_compl_16_72                                         61               26.158
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg/add_103                                               twos_compl_16_72_DW01_inc_1                              29               18.903
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg                                                        twos_compl_16_70                                         34               23.030
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg/add_103                                               twos_compl_16_70_DW01_inc_0_DW01_inc_634                 16               16.973
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg                                                        twos_compl_16_71                                         34               22.963
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg/add_103                                               twos_compl_16_71_DW01_inc_0_DW01_inc_635                 17               16.840
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg                                                        twos_compl_16_69                                         34               22.697
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg/add_103                                               twos_compl_16_69_DW01_inc_0_DW01_inc_633                 17               16.840
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_0                                              Sat_n_round_28                                          145               44.196
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_1                                              Sat_n_round_27                                          142               40.136
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler                                                          scaler_14                                               811              538.470
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_201                                                scaler_14_DW_mult_tc_2_DW_mult_tc_42                    119               92.585
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_254                                                scaler_14_DW_mult_tc_3_DW_mult_tc_43                    120               92.785
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r427                                                    scaler_14_DW_mult_tc_1_DW_mult_tc_21                    174              126.797
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r428                                                    scaler_14_DW_mult_tc_4_DW_mult_tc_69                     61               42.998
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r429                                                    scaler_14_DW_mult_tc_0_DW_mult_tc_5                     147               92.785
    Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top                                                                    register_file_top_14                                  11715             6700.129
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate                                              AGU_54                                                  504              339.589
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_194                                     AGU_54_DW01_add_1_DW01_add_460                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_207                                     AGU_54_DW01_add_0_DW01_add_459                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/sub_209                                     AGU_54_DW01_sub_0_DW01_sub_132                           13                9.518
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate                                              AGU_53                                                  503              339.922
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_194                                     AGU_53_DW01_add_1_DW01_add_458                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_207                                     AGU_53_DW01_add_0_DW01_add_457                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/sub_209                                     AGU_53_DW01_sub_0_DW01_sub_131                           13                9.518
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_Dimarch_instantiate                                        AGU_RFblock_27                                          403              254.259
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate                                              AGU_56                                                  502              336.128
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_194                                     AGU_56_DW01_add_1_DW01_add_464                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_207                                     AGU_56_DW01_add_0_DW01_add_463                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/sub_209                                     AGU_56_DW01_sub_0_DW01_sub_134                           13                9.518
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate                                              AGU_55                                                  502              336.128
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_194                                     AGU_55_DW01_add_1_DW01_add_462                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_207                                     AGU_55_DW01_add_0_DW01_add_461                            7                8.719
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/sub_209                                     AGU_55_DW01_sub_0_DW01_sub_133                           13                9.518
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_Dimarch_instantiate                                        AGU_RFblock_28                                          403              254.259
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile                                                      register_file_14                                       7284             3959.322
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_0                                    register_row_896                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_1                                    register_row_895                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_10                                   register_row_886                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_11                                   register_row_885                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_12                                   register_row_884                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_13                                   register_row_883                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_14                                   register_row_882                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_15                                   register_row_881                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_16                                   register_row_880                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_17                                   register_row_879                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_18                                   register_row_878                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_19                                   register_row_877                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_2                                    register_row_894                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_20                                   register_row_876                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_21                                   register_row_875                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_22                                   register_row_874                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_23                                   register_row_873                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_24                                   register_row_872                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_25                                   register_row_871                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_26                                   register_row_870                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_27                                   register_row_869                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_28                                   register_row_868                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_29                                   register_row_867                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_3                                    register_row_893                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_30                                   register_row_866                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_31                                   register_row_865                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_32                                   register_row_864                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_33                                   register_row_863                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_34                                   register_row_862                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_35                                   register_row_861                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_36                                   register_row_860                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_37                                   register_row_859                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_38                                   register_row_858                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_39                                   register_row_857                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_4                                    register_row_892                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_40                                   register_row_856                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_41                                   register_row_855                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_42                                   register_row_854                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_43                                   register_row_853                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_44                                   register_row_852                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_45                                   register_row_851                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_46                                   register_row_850                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_47                                   register_row_849                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_48                                   register_row_848                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_49                                   register_row_847                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_5                                    register_row_891                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_50                                   register_row_846                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_51                                   register_row_845                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_52                                   register_row_844                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_53                                   register_row_843                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_54                                   register_row_842                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_55                                   register_row_841                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_56                                   register_row_840                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_57                                   register_row_839                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_58                                   register_row_838                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_59                                   register_row_837                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_6                                    register_row_890                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_60                                   register_row_836                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_61                                   register_row_835                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_62                                   register_row_834                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_63                                   register_row_833                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_7                                    register_row_889                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_8                                    register_row_888                                         49               35.277
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_9                                    register_row_887                                         49               35.277
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_0                                                          shadowReg_AGU_84                                        210              134.984
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                          shadowReg_AGU_83                                        210              135.117
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                        shadowReg_AGU_82                                        197              129.992
